inputs,label
Black to move. Position is 4r1k1/p3Pp2/bp2nP2/2p5/6Q1/8/PP3KPP/8 b - - 4 39. What is the best move?,king on g8 to h7
Black to move. Position is rnbqkbnr/pp2pppp/3p4/8/3NP3/8/PPP2PPP/RNBQKB1R b KQkq - 0 4. What is the best move?,knight on g8 to f6
White to move. Position is r1bqkbnr/pp1p1ppp/2n1p3/2p1P3/2P5/2N2N2/PP1P1PPP/R1BQKB1R w KQkq - 3 6. What is the best move?,pawn on d2 to d4
White to move. Position is 7b/5K2/P1N5/5p2/8/8/3pkP2/8 w - - 0 57. What is the best move?,pawn on a6 to a7
White to move. Position is r3r1k1/1p1bqpb1/2pp1np1/pP6/P1PN4/2N1P1P1/1BQ2nB1/2RR2K1 w - - 0 20. What is the best move?,queen on c2 captures knight on f2
White to move. Position is 4bk2/pp3p2/2np3p/6q1/2BPQN2/P1P3P1/5P2/6K1 w - - 0 29. What is the best move?,bishop on c4 to d5
White to move. Position is r1bq1rk1/pp3pbp/n5p1/2pP4/2n5/2N3PP/PP2NPB1/R1BQ1RK1 w - - 1 13. What is the best move?,pawn on g3 to g4
Black to move. Position is 4nk2/5n1p/p2p2pP/2pP1pP1/2P2P2/6N1/Pb1BK3/1B6 b - - 4 37. What is the best move?,knight on f7 to h8
Black to move. Position is rnbqkbnr/pp1p1ppp/4p3/2p5/3PP3/5N2/PPP2PPP/RNBQKB1R b KQkq - 0 3. What is the best move?,pawn on c5 captures pawn on d4
White to move. Position is r1b1rbk1/1pq2ppp/n1pp4/p1n5/2PNP3/2N1B1PP/PP2QPB1/2RR2K1 w - - 1 15. What is the best move?,pawn on f2 to f4
White to move. Position is r5kr/4qnp1/p2Npp1p/1p6/3Q2PP/8/PPP5/2KR1R2 w - - 1 22. What is the best move?,queen on d4 to e4
White to move. Position is r1bqk2r/pp1p1ppp/2n1pn2/2P5/1bP5/1QN5/PP2PPPP/R1B1KBNR w KQkq - 1 6. What is the best move?,knight on g1 to f3
White to move. Position is 4rk2/p6q/1p2p3/2p3Q1/2Pn1rP1/7P/PP3PB1/1K1R4 w - - 1 31. What is the best move?,king on b1 to a1
Black to move. Position is r1b2rk1/pp1nq1pp/8/2bpPp2/1n3P2/P1NB1N1Q/1PP4P/R1B1K2R b KQ - 0 13. What is the best move?,knight on b4 captures bishop on d3
White to move. Position is 2rr2k1/pb1qbp1p/2n2np1/1Npp4/5B2/P3PN2/1PQ1BPPP/R4RK1 w - - 4 17. What is the best move?,rook on a1 to d1
White to move. Position is 2r4k/q4p1p/r2pbnp1/4p1b1/Pp2P3/4NB2/1P2QPPP/R2R1NK1 w - - 3 26. What is the best move?,queen on e2 to d2
White to move. Position is rnbqkb1r/1p2pppp/p2p1n2/8/3NP3/2N5/PPP2PPP/R1BQKB1R w KQkq - 0 6. What is the best move?,bishop on c1 to g5
Black to move. Position is 8/1b2nk1p/1p5B/2p2P2/Q6P/1P2Nq2/P6K/8 b - - 3 53. What is the best move?,queen on f3 to f2
White to move. Position is rnbqkb1r/pppppppp/5n2/8/3P4/8/PPP1PPPP/RNBQKBNR w KQkq - 1 2. What is the best move?,pawn on c2 to c4
Black to move. Position is 4rr2/5pk1/6p1/p2Rp1b1/1P2P3/PB3P2/1P6/1K3R2 b - - 0 32. What is the best move?,pawn on a5 captures pawn on b4
White to move. Position is 2r4r/4qpk1/p2p1np1/1p1Pp2p/3nP2P/3BNP2/PP1Q2P1/1K3R1R w - - 3 26. What is the best move?,pawn on f3 to f4
Black to move. Position is r1b2rk1/1pbnqppp/2p5/p3p3/3PQ3/P3PN2/BP1B1PPP/4RRK1 b - - 1 15. What is the best move?,knight on d7 to f6
White to move. Position is r2q1rk1/pppnbppp/3p1n2/4p2b/2PPP3/2N1BN2/PP2BPPP/R2Q1RK1 w - - 6 9. What is the best move?,knight on f3 to d2
Black to move. Position is r1bqkbnr/pppp1ppp/2n5/4p3/2B1P3/5N2/PPPP1PPP/RNBQK2R b KQkq - 3 3. What is the best move?,knight on g8 to f6
Black to move. Position is 2r2k2/6pQ/n3p3/8/3B1P2/PPq5/6P1/3R2K1 b - - 2 30. What is the best move?,queen on c3 to c2
White to move. Position is 5rk1/2p3bp/rp4q1/p2pp2n/P7/N1PPB1PP/4QPK1/R4R2 w - - 2 24. What is the best move?,queen on e2 to g4
White to move. Position is 2r5/p4k1p/1p2p1p1/1P6/P1p1N3/b1n1P3/2R1KPPP/8 w - - 0 27. What is the best move?,rook on c2 captures knight on c3
Black to move. Position is rnbqk2r/pp3ppp/2p2n2/3P4/1bPP1p2/8/PP2B1PP/RNBQ1KNR b kq - 2 7. What is the best move?,pawn on c6 captures pawn on d5
White to move. Position is 8/5k2/p7/1p1P1N1p/8/3K3P/Pb4P1/8 w - - 4 38. What is the best move?,king on d3 to e4
Black to move. Position is 1rb1k2r/Q2p1pp1/1p2p2p/2P3q1/2P3P1/2P5/P3PPBP/2R2RK1 b k - 2 18. What is the best move?,queen on g5 to e5
White to move. Position is r1bqk2r/1p2bppp/p1nppn2/6B1/3NP3/2N5/PPPQ1PPP/2KR1B1R w kq - 0 9. What is the best move?,pawn on f2 to f4
White to move. Position is 8/4R3/r4kp1/p2pp3/1qB3P1/PPB2PK1/1n6/1b6 w - - 2 42. What is the best move?,pawn on a3 captures queen on b4
White to move. Position is r3Rb1k/8/p2p1q1p/3n1bN1/Pn5Q/6RP/1p3PPK/1B6 w - - 6 34. What is the best move?,knight on g5 to f7
Black to move. Position is r4q1k/4b2p/2QN4/p1npP2p/8/P5P1/1P3P2/R2R2K1 b - - 0 27. What is the best move?,pawn on h5 to h4
Black to move. Position is 4r1k1/5nbp/4p1p1/p1B5/R7/1P3NP1/P4PK1/8 b - - 1 34. What is the best move?,bishop on g7 to c3
White to move. Position is r5k1/p4p1p/1p2b1p1/8/5n2/5P2/P3BK2/2R4R w - - 2 31. What is the best move?,pawn on a2 to a4
White to move. Position is 6n1/1N3p1p/2p3p1/2P1k3/P3P3/5P2/6PP/6K1 w - - 1 35. What is the best move?,pawn on a4 to a5
White to move. Position is rnbqkb1r/1p3ppp/p3pn2/2p5/2BP4/4PN2/PP3PPP/RNBQ1RK1 w kq - 0 7. What is the best move?,pawn on a2 to a4
Black to move. Position is 1r3r1k/4qppP/3pb3/p3p1RP/1p2P3/3B1P2/PPPQ4/1K5R b - - 0 26. What is the best move?,pawn on f7 to f6
White to move. Position is r1b2rk1/p1p2ppp/2pb4/8/3N4/4B1Pq/PPP2P1P/R2QK2R w KQ - 1 13. What is the best move?,queen on d1 to d3
Black to move. Position is 2k5/pp2p1b1/3p2p1/Q4b2/2Pn1qn1/4N3/PP1B1PP1/2RNKB1r b - - 7 20. What is the best move?,knight on g4 to e5
Black to move. Position is r2q1r1k/p4ppp/2n1b3/3Nn2Q/2B1NR2/1P6/P5PP/R6K b - - 2 21. What is the best move?,bishop on e6 captures knight on d5
Black to move. Position is r2q1rk1/4bppp/p1np1n2/1ppP4/4P1b1/1P3N2/PBB2PPP/RN1QR1K1 b - - 0 16. What is the best move?,bishop on g4 captures knight on f3
White to move. Position is r3r1k1/pp1q1ppp/2p1pn2/5b2/PbBP4/2N1P3/1P2QPPP/R1BR2K1 w - - 0 13. What is the best move?,pawn on f2 to f3
Black to move. Position is r1bqkbnr/1p3ppp/p1npp3/8/3NP3/2N5/PPP1BPPP/R1BQ1RK1 b kq - 1 7. What is the best move?,bishop on c8 to d7
Black to move. Position is r1b1nrk1/pp2b2p/2p1p3/3pP2q/2P2p2/2N2N2/PPQ1PPBP/4RRK1 b - - 1 17. What is the best move?,king on g8 to h8
White to move. Position is r2qkb1r/n1pp1pp1/6bp/1p1p4/1P5P/P3P1P1/1B1N1P2/R2QKB1R w KQkq - 0 15. What is the best move?,bishop on f1 to g2
Black to move. Position is r2q1rk1/p1pn2pp/1p1ppb2/5p2/2PP4/1PQ3P1/PB2PPNP/3R1RK1 b - - 0 14. What is the best move?,queen on d8 to e8
White to move. Position is r1bqkbnr/pppp1ppp/2n5/4p3/4P3/5N2/PPPP1PPP/RNBQKB1R w KQkq - 2 3. What is the best move?,pawn on d2 to d4
Black to move. Position is 3qk3/1p1nb2p/pnr5/3p1PQ1/3P2b1/1P3PNP/P5B1/4RRK1 b - - 0 25. What is the best move?,bishop on g4 captures pawn on h3
Black to move. Position is r2q1rk1/1bp1bppp/p1np1n2/1p2p3/3PP3/1BP2N1P/PP3PP1/RNBQR1K1 b - - 0 10. What is the best move?,rook on f8 to e8
White to move. Position is 2r5/1nb1k2p/6p1/pP2p3/P3N3/2BR2P1/5PK1/8 w - - 0 49. What is the best move?,bishop on c3 to b2
Black to move. Position is rnbq1rk1/ppp2pbp/3p2p1/4p1B1/2PPP1n1/2N2N2/PP2BPPP/R2QK2R b KQ - 3 8. What is the best move?,pawn on f7 to f6
White to move. Position is 8/1R1N1ppk/6b1/3p1q1p/3r3P/P4PQ1/6PK/8 w - - 0 42. What is the best move?,knight on d7 to f8
Black to move. Position is r1bqkbnr/1ppp1ppp/p1n5/4p3/B3P3/5N2/PPPP1PPP/RNBQK2R b KQkq - 1 4. What is the best move?,knight on g8 to f6
Black to move. Position is r2qkb1r/pQ3ppp/2n1p3/3n4/3P4/2N2P2/PP3P1P/R1B1KB1R b KQkq - 0 10. What is the best move?,knight on c6 captures pawn on d4
White to move. Position is r1bqk1nr/ppp2ppp/2np4/b3p3/2BPP3/2P2N2/P4PPP/RNBQK2R w KQkq - 0 7. What is the best move?,queen on d1 to b3
White to move. Position is r1b4r/pp3k1p/2p2p2/2bq4/3p4/3P4/PPP3PP/RNBQ1RK1 w - - 0 13. What is the best move?,rook on f1 to f2
Black to move. Position is r2r2k1/1p2p1b1/1q4p1/PNp1pb1p/2P2Pn1/1Q3B2/6PP/2RRB1K1 b - - 0 32. What is the best move?,rook on a8 captures pawn on a5
White to move. Position is 3r1r2/5pk1/p5qp/1p6/2Q5/1B4P1/Pb4PP/4RR1K w - - 0 27. What is the best move?,queen on c4 to c7
Black to move. Position is r1b2rk1/p1qnppbp/1p1p1np1/2p5/4PB2/2PP1N1P/PPQNBPP1/R4RK1 b - - 3 10. What is the best move?,pawn on e7 to e5
Black to move. Position is 2r2rk1/4qppp/pn2p3/1p6/1P6/PQ1RPP2/6PP/3R1BK1 b - - 3 26. What is the best move?,knight on b6 to a4
Black to move. Position is rnbqk2r/ppp2ppp/4p3/3p4/2PPn3/5N2/PPQ1PPPP/R1B1KB1R b KQkq - 1 7. What is the best move?,castling kingside
Black to move. Position is r1bq1rk1/pp3pp1/3p2np/2pP4/1b6/2NBP1N1/PP3PPP/R2Q1RK1 b - - 0 14. What is the best move?,queen on d8 to e7
White to move. Position is r1bq1rk1/pppp1pbp/2n3p1/8/2P5/2N3P1/PP2PPBP/R1BQK2R w KQ - 0 9. What is the best move?,pawn on h2 to h4
White to move. Position is r3kb1r/ppp2qpp/2np4/4p3/4P1b1/1QP5/PP1P1PPP/RNB1K2R w KQkq - 0 9. What is the best move?,queen on b3 captures pawn on b7
White to move. Position is r2qr1k1/pp1n1ppp/3p1n2/2bP4/4b1P1/P1N4P/1P2NPB1/R1BQ1RK1 w - - 1 15. What is the best move?,knight on e2 to g3
White to move. Position is 2rqk2r/p4ppp/1pn1p3/2bp4/Q1P5/6P1/PP1NPPKP/R1B2R2 w k - 2 13. What is the best move?,pawn on c4 captures pawn on d5
White to move. Position is rnbqkb1r/1p3ppp/p2ppn2/8/2BNP3/2N5/PPP2PPP/R1BQK2R w KQkq - 0 7. What is the best move?,bishop on c4 to b3
Black to move. Position is 4r1k1/1Q3ppp/8/3P1b2/6q1/8/PPP5/1KR5 b - - 0 28. What is the best move?,queen on g4 to e4
White to move. Position is rn2kbnr/pp3ppp/1qp1p3/3pP3/3P4/2NQ4/PPP2PPP/R1B1K1NR w KQkq - 2 7. What is the best move?,pawn on a2 to a4
White to move. Position is r4rk1/pp1bbp2/1n2pp1p/q7/3P3P/2N2N2/PPQ1BPP1/1K1R3R w - - 1 15. What is the best move?,queen on c2 to c1
White to move. Position is 5rk1/p3n1p1/B1b1p2p/4P3/3r4/5N2/P5PP/4R1K1 w - - 0 26. What is the best move?,knight on f3 captures rook on d4
Black to move. Position is r1bqkbnr/pp3ppp/2n1p3/2ppP3/3P4/3B1N2/PPP2PPP/RNBQK2R b KQkq - 3 5. What is the best move?,pawn on c5 captures pawn on d4
White to move. Position is 4r3/3b1pkp/6p1/4P3/Qp1qPP2/2R3PP/6BK/8 w - - 1 41. What is the best move?,rook on c3 to c4
White to move. Position is 3br1k1/1b1r1p1p/p3pqp1/P2n4/1pBP1P2/1P4B1/R3N1PP/2Q2RK1 w - - 23 34. What is the best move?,bishop on c4 captures pawn on a6
White to move. Position is 6k1/ppr2ppp/4b3/3rP2Q/q1pP1R2/2P3P1/6BP/5RK1 w - - 0 21. What is the best move?,bishop on g2 captures rook on d5
White to move. Position is r1bq1rk1/pp2bppp/8/3P1P2/4p1n1/3BBN2/PPPQ2PP/R3K2R w KQ - 0 15. What is the best move?,bishop on d3 captures pawn on e4
White to move. Position is 2b1rb2/5p1k/r1pp1npp/pq6/1nNPP3/2R1BP1P/1P4PN/1BQ1R1K1 w - - 0 24. What is the best move?,bishop on e3 to f4
Black to move. Position is 6q1/p1k5/1pb3n1/5pBP/3R4/P3P3/6P1/3QK3 b - - 0 32. What is the best move?,knight on g6 to e7
White to move. Position is r2q1rk1/pb2bpp1/1p3n1p/2ppnB2/3P3B/2N1P3/PP3PPP/R2Q1RK1 w - - 0 13. What is the best move?,pawn on d4 captures knight on e5
White to move. Position is 8/8/1B2k3/5p1R/7P/5PK1/6r1/4n3 w - - 0 57. What is the best move?,king on g3 to f4
White to move. Position is rnb2rk1/p1q2ppp/1p2pn2/2p5/3P4/PBP1P3/4NPPP/R1BQK2R w KQ - 2 11. What is the best move?,castling kingside
White to move. Position is rn1q1rk1/p4pbp/bp1p1np1/2pP4/8/P1N2NP1/1PQ1PPBP/R1B1K2R w KQ - 0 11. What is the best move?,castling kingside
Black to move. Position is r2qkbnr/1ppb1ppp/p1np4/4p3/3PP3/1B3N2/PPP2PPP/RNBQK2R b KQkq - 2 6. What is the best move?,pawn on e5 captures pawn on d4
White to move. Position is 2rq1rk1/pb2bppp/1p2p3/n7/3PP3/P2BBN2/4QPPP/R4RK1 w - - 3 16. What is the best move?,rook on f1 to d1
White to move. Position is r1bq1rk1/pppnnpbp/3p2p1/3Pp3/2P1P3/2N5/PP2BPPP/R1BQNRK1 w - - 3 10. What is the best move?,pawn on f2 to f3
Black to move. Position is r3kb1r/q2n1ppp/p3p3/1p1P4/4p3/2N5/PPQ2PPP/R1B2RK1 b kq - 0 15. What is the best move?,queen on a7 to b7
White to move. Position is r2qkb1r/pp2ppp1/5n1p/3Pn1B1/2p5/2N5/PP2NPPP/R2Q1RK1 w kq - 0 11. What is the best move?,bishop on g5 to f4
Black to move. Position is 8/2r5/8/8/8/4pR2/1P2B1k1/1K6 b - - 9 60. What is the best move?,rook on c7 to e7
Black to move. Position is r2qkb1r/pbpn1ppp/1p6/3p4/3P4/P2BPN2/1P3PPP/R1BQK2R b KQkq - 1 9. What is the best move?,bishop on f8 to d6
Black to move. Position is 8/8/8/8/4k2p/5p1P/5K2/8 b - - 7 58. What is the best move?,king on e4 to f4
Black to move. Position is r2qk2r/pp3ppp/2nbbn2/8/2PN1P2/2N5/PP4PP/R1BQKB1R b KQkq - 0 9. What is the best move?,knight on c6 captures knight on d4
Black to move. Position is r2qrnk1/pp3ppp/3p1n2/2bP2P1/8/P1N3NP/1P3PK1/R1BQ1R2 b - - 0 17. What is the best move?,knight on f6 to d7
Black to move. Position is r1bqkbnr/1ppp1ppp/p1B5/4p3/4P3/5N2/PPPP1PPP/RNBQK2R b KQkq - 0 4. What is the best move?,pawn on d7 captures bishop on c6
Black to move. Position is rn1qk2r/pbp2ppp/1p1b1n2/3p4/3P4/P1N2NB1/1P2PPPP/R2QKB1R b KQkq - 3 8. What is the best move?,castling kingside
White to move. Position is 5r1k/ppq2ppp/2p4N/4b3/4P3/6Q1/PPP2PPP/3R2K1 w - - 2 21. What is the best move?,queen on g3 captures bishop on e5
White to move. Position is r1b2rk1/p3ppbp/1pnq2p1/6B1/3P4/1QP2N2/P3BPPP/R4RK1 w - - 2 13. What is the best move?,rook on a1 to d1
Black to move. Position is 8/4N2k/1r1p2pP/3P1p2/2b1pP2/8/7P/6RK b - - 1 42. What is the best move?,pawn on e4 to e3
Black to move. Position is rnbqkb1r/ppp2ppp/4pn2/3p4/2PP4/2N2N2/PP2PPPP/R1BQKB1R b KQkq - 3 4. What is the best move?,pawn on c7 to c5
White to move. Position is rnbqk2r/ppppppbp/5np1/8/2PP4/2N5/PP2PPPP/R1BQKBNR w KQkq - 1 4. What is the best move?,pawn on e2 to e4
Black to move. Position is r1b2rk1/1pq1bppp/p1nppn2/8/P2NPP2/2N1B3/1PP1B1PP/R2Q1R1K b - - 2 11. What is the best move?,bishop on c8 to d7
White to move. Position is r5qr/pp1b1kp1/1bn1ppp1/3pP3/3p3P/PN1Q1NP1/1PP2P2/R1B1R1K1 w - - 1 15. What is the best move?,pawn on a3 to a4
White to move. Position is r1bqkbnr/pp1ppppp/2n5/2p5/4P3/5N2/PPPP1PPP/RNBQKB1R w KQkq - 2 3. What is the best move?,bishop on f1 to b5
White to move. Position is rnqr2k1/pb2bppp/1p2p3/2pPN3/4P3/6P1/PPQ2PBP/R1B2RK1 w - - 1 14. What is the best move?,bishop on g2 to h3
Black to move. Position is r3nrk1/2q1bppp/p1b1p3/1p2P3/3B4/2NB3Q/PPP3PP/R4R1K b - - 4 17. What is the best move?,pawn on g7 to g6
Black to move. Position is r2qrbk1/1b1n1pp1/p2p3p/1P1P4/1np1P3/R4N1P/1P1N1PP1/1BBQR1K1 b - - 0 18. What is the best move?,pawn on a6 captures pawn on b5
Black to move. Position is r1bqkb1r/pp1ppppp/2n2n2/2p5/2P5/2N1PN2/PP1P1PPP/R1BQKB1R b KQkq - 0 4. What is the best move?,pawn on e7 to e6
White to move. Position is 1n2r1k1/1Qp2qbp/4p1p1/p1p1P3/3R4/BP3NP1/P4PK1/8 w - - 0 31. What is the best move?,rook on d4 to a4
White to move. Position is Nbbq1r1k/1p4pp/p1p5/2Pp4/3P1p1n/1B3Q2/PP2RPPP/R1B3K1 w - - 1 19. What is the best move?,queen on f3 to h5
White to move. Position is r2qkbnr/pb2pppp/1pn5/1Bpp4/4P3/2P2N2/PP1P1PPP/RNBQ1RK1 w kq - 0 6. What is the best move?,queen on d1 to a4
Black to move. Position is brr3k1/2qnnpbp/4p1p1/N2p2P1/1p1NPP2/1P1P3P/R1PQ2B1/5RBK b - - 0 24. What is the best move?,pawn on d5 captures pawn on e4
White to move. Position is 4rbk1/1p3pp1/n1pp1r1p/2n2P2/pqP1PB2/2N3QP/PP1R1PBK/3R4 w - - 1 25. What is the best move?,bishop on f4 to e3
White to move. Position is rnbqkb1r/1p2pppp/p2p1n2/8/3NP3/2N5/PPP2PPP/R1BQKB1R w KQkq - 0 6. What is the best move?,bishop on c1 to g5
Black to move. Position is rq3rk1/1b1nbppp/pp1pp3/2p5/2PPN3/1P2PNP1/PB2QPBP/R2R2K1 b - - 0 13. What is the best move?,bishop on b7 captures knight on e4
Black to move. Position is r1bq1rk1/6p1/1p3npp/p1pPp3/P1P1P3/2PBB3/6PP/1R1Q1RK1 b - - 1 17. What is the best move?,knight on f6 to g4
White to move. Position is 1R6/6pk/7p/7P/1Pb5/5P2/1r4P1/6K1 w - - 7 44. What is the best move?,rook on b8 to b7
White to move. Position is r1r3k1/5ppp/3R4/p3Q3/Ppq1P3/8/5PPP/4R1K1 w - - 0 34. What is the best move?,pawn on h2 to h3
White to move. Position is 5rk1/1p4pp/pn1r1p2/R3p3/1P2Pnq1/2P1QNPb/4BP1P/R1B3K1 w - - 10 24. What is the best move?,rook on a5 to a2
White to move. Position is r1bqk2r/1ppnbppp/p1p5/8/3pP3/5N2/PPP2PPP/RNBQR1K1 w kq - 0 9. What is the best move?,knight on f3 captures pawn on d4
Black to move. Position is 4r1k1/3br1bp/1Q1p4/2pPnp1q/p1P2B2/6PP/P1N3B1/4RRK1 b - - 1 27. What is the best move?,queen on h5 to g6
Black to move. Position is r1bq1rk1/pp1n1pp1/2p2b1p/8/2BP4/2N2N1P/PP3PP1/2RQ1RK1 b - - 0 13. What is the best move?,knight on d7 to b6
White to move. Position is r5r1/p2k1q2/1p4n1/3pnpBQ/b6P/P1P1R3/4NPP1/1R2KB2 w - - 0 23. What is the best move?,knight on e2 to f4
Black to move. Position is r2qk2r/pp2p1b1/2np2pn/5b2/2P5/2N5/PPN2PP1/R1BQKB1R b KQkq - 2 12. What is the best move?,queen on d8 to a5
Black to move. Position is r2q1rk1/pQ1n1ppp/3b1n2/3N4/3P4/3B1P2/PP3P1P/R1B1K2R b KQ - 0 12. What is the best move?,rook on a8 to b8
White to move. Position is r3q1k1/p6p/1p2P1pB/n4p2/3p1N2/5P2/P5PP/Q5K1 w - - 0 25. What is the best move?,queen on a1 captures pawn on d4
White to move. Position is r4r2/p2qppbk/3p2pp/1p1Pn3/8/1P2BPP1/P1PQN2P/2R2RK1 w - - 0 19. What is the best move?,pawn on f3 to f4
White to move. Position is r1r5/p7/1pb1kp2/3p3p/PR1B2pP/2R1P3/3K1PP1/8 w - - 0 28. What is the best move?,pawn on f2 to f3
White to move. Position is rnb1k1r1/ppq1n2Q/4p3/3pPp2/3p4/P1P5/2P2PPP/R1B1KBNR w KQq - 0 11. What is the best move?,knight on g1 to e2
Black to move. Position is rnbqkbnr/pppp1ppp/8/8/2B1Pp2/8/PPPP2PP/RNBQK1NR b KQkq - 1 3. What is the best move?,knight on g8 to f6
White to move. Position is rqb4r/2Nnk2p/p2bNpp1/1p6/1P3P2/PQ2P3/6PP/2R2RK1 w - - 2 20. What is the best move?,knight on e6 to d4
Black to move. Position is r1bq1rk1/ppp1ppbp/2np1np1/3P4/4P3/2N2N2/PPP1BPPP/R1BQ1RK1 b - - 0 7. What is the best move?,knight on c6 to e5
Black to move. Position is r1bqkb1r/pp2pppp/2np1n2/6B1/3NP3/2N5/PPP2PPP/R2QKB1R b KQkq - 1 6. What is the best move?,bishop on c8 to d7
White to move. Position is 2r2rk1/pb3ppp/1p3b2/n2pqN2/8/P2BB3/4QPPP/R3R1K1 w - - 2 21. What is the best move?,queen on e2 to g4
White to move. Position is 5rk1/p2n1p2/2b2q1p/1p1n1Bp1/2pP4/P1P2PN1/3Q1BPP/4R1K1 w - - 0 22. What is the best move?,queen on d2 to c2
White to move. Position is r4r1k/p2q2b1/3p3p/4pP1N/8/5Q1N/PP1p2PP/5RK1 w - - 0 24. What is the best move?,pawn on g2 to g4
White to move. Position is 5rk1/n4ppp/2qp1b2/1p2p3/4P3/NBP2Q1P/1P3PP1/5RK1 w - - 2 20. What is the best move?,knight on a3 to c2
Black to move. Position is 6k1/2R4p/7P/2B3r1/1p6/8/P4K2/8 b - - 2 45. What is the best move?,rook on g5 to g6
Black to move. Position is 3r1r2/pp2qpkp/1np1pp2/8/2PP2N1/4Q3/PP3PPP/3RR1K1 b - - 5 21. What is the best move?,king on g7 to h8
White to move. Position is rn1qk3/ppp2rQp/8/2bp2B1/6n1/2P5/PP4PP/RN2K1NR w KQq - 0 12. What is the best move?,queen on g7 captures rook on f7
White to move. Position is r2qrnk1/pp3ppp/3p1n2/2bP4/6P1/P1N3NP/1P3PK1/R1BQ1R2 w - - 1 17. What is the best move?,pawn on g4 to g5
White to move. Position is r1bq1rk1/pppn2bp/3p2n1/3Pp1p1/P1P1Pp2/2N2P2/1P2BBPP/R2QNRK1 w - - 1 14. What is the best move?,pawn on a4 to a5
White to move. Position is rnbqkbnr/pp2pppp/2p5/3p4/3PP3/8/PPP2PPP/RNBQKBNR w KQkq - 0 3. What is the best move?,pawn on e4 to e5
White to move. Position is 2rq1rk1/pp2pp1p/b2p2p1/3N1P2/3QP3/5R2/PPP3PP/R5K1 w - - 3 17. What is the best move?,pawn on f5 to f6
White to move. Position is 3Qb1k1/7p/3p2q1/2pP1p2/p1P2P2/3n1B1P/P1r5/5R1K w - - 0 35. What is the best move?,queen on d8 to e7
Black to move. Position is r1bb1r1k/p2n1ppp/q1p4N/7Q/2p5/5N2/PPPB1PPP/2KR3R b - - 0 17. What is the best move?,knight on d7 to f6
Black to move. Position is rnbq3r/pppp2pp/2N1kP2/2n3B1/1b6/3P4/PP2QPPP/RN1K1B1R b - - 4 11. What is the best move?,king on e6 to d6
Black to move. Position is rnbqkbnr/pppppppp/8/8/4P3/8/PPPP1PPP/RNBQKBNR b KQkq - 0 1. What is the best move?,pawn on c7 to c5
White to move. Position is rnbqkb1r/pp2pppp/2p2n2/3p4/2PP4/5N2/PP2PPPP/RNBQKB1R w KQkq - 2 4. What is the best move?,knight on b1 to c3
White to move. Position is rn1q1rk1/pb3ppp/1p2pn2/3p4/2Pb4/2N3P1/PP2PPBP/R1BQ1RK1 w - - 0 10. What is the best move?,queen on d1 captures bishop on d4
Black to move. Position is rnbq1rk1/ppp1ppbp/3p1np1/8/2PPP3/2N2N2/PP2BPPP/R1BQK2R b KQ - 4 6. What is the best move?,pawn on e7 to e5
Black to move. Position is r1bqr1k1/ppn2pbp/3p1np1/2pP4/P3P3/2N2P2/1P1NB1PP/R1BQ1RK1 b - - 0 12. What is the best move?,pawn on b7 to b6
Black to move. Position is r2q1rk1/pp3ppp/2n2n2/2bp4/6b1/1PN1PN2/PB2BPPP/R2Q1RK1 b - - 1 11. What is the best move?,bishop on g4 to e6
Black to move. Position is b1r3k1/4npbp/6p1/1r2q1P1/1pN1P3/1P5P/R1PQ2B1/5RBK b - - 1 30. What is the best move?,queen on e5 captures pawn on g5
Black to move. Position is r2q1rk1/pp2ppbp/2n3p1/3n1b2/3P4/1QN2N1P/PP2BPP1/R1B2RK1 b - - 1 11. What is the best move?,bishop on f5 to e6
White to move. Position is 2r1kn2/2qbbpQr/p1npp3/6P1/4P3/1NN1BB2/1PP2R1P/R5K1 w - - 1 21. What is the best move?,queen on g7 to g8
White to move. Position is r1bqkb1r/pp1n1ppp/2p1pn2/8/2pP4/2NBPN2/PP3PPP/R1BQK2R w KQkq - 0 7. What is the best move?,bishop on d3 captures pawn on c4
Black to move. Position is 2r5/pb2k2p/5p2/4PP2/1p6/8/2P3PP/3RR1K1 b - - 0 24. What is the best move?,rook on c8 captures pawn on c2
Black to move. Position is 8/6k1/5n2/3p1p1p/3PpP2/1P1rB1PP/3R1K2/8 b - - 0 34. What is the best move?,rook on d3 captures pawn on b3
Black to move. Position is rnbqkbnr/ppp2ppp/4p3/3p4/2PP4/2N5/PP2PPPP/R1BQKBNR b KQkq - 0 3. What is the best move?,knight on g8 to f6
Black to move. Position is rnbqk1nr/pp2ppbp/2p3p1/3pP3/2PP4/2N5/PP3PPP/R1BQKBNR b KQkq - 2 5. What is the best move?,pawn on f7 to f6
Black to move. Position is rnbqk2r/ppp2ppp/4pn2/3p4/2PP4/P1P2P2/4P1PP/R1BQKBNR b KQkq - 0 6. What is the best move?,pawn on c7 to c5
Black to move. Position is 2b3k1/4R2P/pq1p1n2/1p1P4/1Pr5/2b2NPQ/5PBP/6K1 b - - 0 32. What is the best move?,king on g8 to h8
White to move. Position is rn1qkr2/ppp3Qp/5P2/2bp2B1/6n1/2P5/PP4PP/RN2K1NR w KQq - 0 11. What is the best move?,pawn on f6 to f7
Black to move. Position is 5r1k/1p4pp/pNp5/2Pp4/3Q4/8/PP1BnPKP/8 b - - 0 32. What is the best move?,knight on e2 captures queen on d4
Black to move. Position is 3r1nk1/1bq3b1/p3r3/1p2p3/2p3RQ/P3P1NP/1P3PP1/1B3RK1 b - - 3 27. What is the best move?,pawn on e5 to e4
