inputs,label
Black to move. Position is r3r1k1/1p2ppb1/1q4p1/1Np1Pb1p/2P2Pn1/1Q3B2/P2B2PP/2RR2K1 b - - 1 29. What is the best move?,pawn on g6 to g5
White to move. Position is rnbqkb1r/ppp2ppp/4pn2/3p4/2PP4/2N5/PP2PPPP/R1BQKBNR w KQkq - 2 4. What is the best move?,pawn on c4 captures pawn on d5
Black to move. Position is r3k2r/pp1qn1pp/5p2/3p4/3N4/8/PP2QPPP/2R1R1K1 b kq - 1 18. What is the best move?,king on e8 to f7
White to move. Position is r3k3/2R2R2/p2r2p1/3n1p2/1P1p1P1p/3B4/P2K2PP/8 w - - 6 33. What is the best move?,rook on c7 to b7
Black to move. Position is r3b2k/7p/6pN/pq1p1r2/1n1p4/1B1P2Q1/1PPB2PP/4R2K b - - 3 30. What is the best move?,queen on b5 to d7
White to move. Position is 5R2/R5p1/5p1k/4p2p/2r5/6PK/3r3P/8 w - - 8 50. What is the best move?,rook on a7 to a1
Black to move. Position is 6k1/2p5/8/p2PPb1p/2PR3q/6p1/PP4P1/5KQ1 b - - 4 37. What is the best move?,bishop on f5 to g4
Black to move. Position is 1r4k1/q1p2pp1/2pp3p/4p2n/rP2P1b1/P2P2P1/1BRN1P1P/R3Q1K1 b - - 0 21. What is the best move?,pawn on c6 to c5
White to move. Position is r2r2k1/1p2p1b1/5qp1/PNp2b2/2P2pp1/1Q3B2/6P1/2RRB1K1 w - - 0 35. What is the best move?,bishop on f3 to d5
White to move. Position is 4q3/5k1p/pp1QbPp1/8/8/7P/1P4P1/5R1K w - - 3 45. What is the best move?,rook on f1 to c1
White to move. Position is r2qk2r/pppbbppp/2np1n2/1B2p3/3PP3/2N2N2/PPP2PPP/R1BQ1RK1 w kq - 5 7. What is the best move?,pawn on d4 to d5
Black to move. Position is r4k2/3r1ppp/p4n2/3pR3/1P6/3B1P2/P5PP/2R3K1 b - - 1 23. What is the best move?,pawn on d5 to d4
Black to move. Position is 1r3rk1/4np1p/p2p4/3P1p1Q/4P3/2q5/P1B3PP/4RR1K b - - 0 23. What is the best move?,queen on c3 captures bishop on c2
Black to move. Position is rnbq1k1r/ppp2pp1/4p2p/3pP3/3P2Q1/P1nBB3/2P2PPP/R3K1NR b KQ - 1 10. What is the best move?,pawn on c7 to c5
Black to move. Position is 3r4/3P3p/2bk2p1/R1N1p3/P7/4K1P1/7P/8 b - - 7 44. What is the best move?,rook on d8 to b8
White to move. Position is rnbqkb1r/ppp2ppp/5n2/3p4/3N4/3Q2P1/PPP1PP1P/RNB1KB1R w KQkq - 1 6. What is the best move?,bishop on f1 to g2
Black to move. Position is rnbqkb1r/pp1ppppp/8/2pnP3/8/2P2N2/PP1P1PPP/RNBQKB1R b KQkq - 2 4. What is the best move?,knight on b8 to c6
White to move. Position is 8/1r2rp2/1PR2Rp1/4p3/2B1Pb2/1K3Pk1/1P6/8 w - - 1 44. What is the best move?,bishop on c4 to d5
White to move. Position is 1r2r1k1/1bq1bppp/pp2p3/3pP3/P1nNnP2/2N2B2/1PP2QPP/R1B2R1K w - - 1 19. What is the best move?,knight on c3 captures knight on e4
White to move. Position is 8/5Q1p/3p3k/3P3B/1p2Pp2/6qP/r5P1/7K w - - 1 40. What is the best move?,queen on f7 to f6
Black to move. Position is rnbq1rk1/pp2ppbp/3p1np1/2pP4/2P1P3/2NB1N2/PP3PPP/R1BQK2R b KQ - 3 7. What is the best move?,bishop on c8 to g4
Black to move. Position is r3r1k1/pb1q1pbp/np4p1/2pP1n2/5B1P/1PN3PB/P2QNP1K/3R1R2 b - - 4 19. What is the best move?,knight on a6 to b4
Black to move. Position is 8/5Qkp/3p4/3P3B/1p2Pp2/6qP/r5P1/7K b - - 0 39. What is the best move?,king on g7 to h6
Black to move. Position is 1q2kb1r/1r1n1ppp/2Q1p3/2p5/5B2/8/1PP2PPP/R2R2K1 b k - 1 19. What is the best move?,queen on b8 captures bishop on f4
Black to move. Position is r1bqk1nr/pp1pppbp/2n3p1/8/2PNP3/4B3/PP3PPP/RN1QKB1R b KQkq - 2 6. What is the best move?,knight on g8 to f6
White to move. Position is 8/7R/2b1k1p1/4p3/P3N3/4K1P1/7P/5r2 w - - 1 48. What is the best move?,knight on e4 to c3
Black to move. Position is 3q1r2/5Rkp/p2p2p1/1p1Nn1b1/4P3/7B/PPP1Q2P/1K1R4 b - - 0 23. What is the best move?,rook on f8 captures rook on f7
Black to move. Position is 1r6/3nk2p/ppR3p1/3Npp2/1P4P1/4P3/P4PKP/8 b - - 1 28. What is the best move?,king on e7 to f7
White to move. Position is r4rk1/3b3p/1p2pbp1/p1qp4/Pn1p1P2/1B1P1N2/1PPB1QPP/4RR1K w - - 2 23. What is the best move?,pawn on f4 to f5
Black to move. Position is r4rk1/pb1nqppp/1p6/3pP3/1p3P2/1P1Q2P1/P2NP1BP/R1R3K1 b - - 0 16. What is the best move?,knight on d7 to c5
Black to move. Position is 1r6/3n1k2/ppR3p1/3NpP1p/1P6/4P1K1/P4P1P/8 b - - 0 30. What is the best move?,pawn on g6 captures pawn on f5
Black to move. Position is rnbqk2r/pppp1ppp/4pn2/8/1bPP4/2N5/PPQ1PPPP/R1B1KBNR b KQkq - 3 4. What is the best move?,pawn on d7 to d5
White to move. Position is rnb1kbnr/1pqp1ppp/p3p3/8/3NP3/2N5/PPP2PPP/R1BQKB1R w KQkq - 1 6. What is the best move?,queen on d1 to f3
White to move. Position is rnbqkb1r/p1pp1ppp/1p2pn2/8/2PP4/5N2/PP2PPPP/RNBQKB1R w KQkq - 0 4. What is the best move?,pawn on g2 to g3
Black to move. Position is 2rqr1k1/1p1nppbp/1P2b1p1/QNp5/2P1P3/4BP2/P3B1PP/2RR2K1 b - - 2 22. What is the best move?,rook on c8 to a8
Black to move. Position is 6k1/p4p2/1p4pp/4q3/P1Q5/5P1K/r5PP/6R1 b - - 5 37. What is the best move?,queen on e5 to f5
White to move. Position is 4r1k1/p4pp1/1nR1pn1p/4N2P/1B1r4/8/PP3PP1/4R1K1 w - - 0 26. What is the best move?,bishop on b4 to c5
White to move. Position is 7r/1b2kp2/p3pp2/1pb2P2/8/2P1p1q1/PPB1R1PQ/4R2K w - - 2 31. What is the best move?,queen on h2 captures rook on h8
Black to move. Position is 8/Q3nk1p/1p3p1B/2p5/4b1PP/1P2N1K1/P4P2/7q b - - 0 46. What is the best move?,queen on h1 to f3
Black to move. Position is r1bqkb1r/1p3ppp/p1nppn2/8/3NP3/2N1B3/PPP1BPPP/R2Q1RK1 b kq - 3 8. What is the best move?,bishop on f8 to e7
Black to move. Position is r2q1rk1/ppp1Bppp/3p4/1N6/3QP1n1/8/PPP2PPP/R3R1K1 b - - 0 12. What is the best move?,queen on d8 captures bishop on e7
Black to move. Position is 4r3/1p1brpk1/1p3n1p/3pR1P1/3P1K2/P3NP2/1PB5/7R b - - 0 45. What is the best move?,knight on f6 to g8
Black to move. Position is rnbqkb1r/pppp1ppp/5n2/4N3/4P3/8/PPPP1PPP/RNBQKB1R b KQkq - 0 3. What is the best move?,pawn on d7 to d6
Black to move. Position is r1bq1rk1/2p2pbp/1p1p1np1/p1nPp1B1/2P1P3/2N5/PPQ1BPPP/R3NRK1 b - - 1 11. What is the best move?,queen on d8 to e8
White to move. Position is 5r2/2pk2r1/pp1n3P/2p5/4PB2/2P2K2/P1P1R3/8 w - - 0 34. What is the best move?,pawn on h6 captures rook on g7
Black to move. Position is r4rk1/3q2pp/p2bp3/1b1p3Q/1p1Pp3/6PP/PP1B1PBK/1NR3R1 b - - 0 21. What is the best move?,rook on f8 captures pawn on f2
White to move. Position is 8/8/8/4pk2/4N2p/4BP2/6K1/4n3 w - - 2 67. What is the best move?,king on g2 to f2
Black to move. Position is rnbqkbnr/pp2pppp/2p5/3P4/2P5/8/PP1P1PPP/RNBQKBNR b KQkq - 0 3. What is the best move?,knight on g8 to f6
Black to move. Position is r1bqkb1r/3npp1p/pP1p1np1/2pP4/4P3/2N2N2/PP3PPP/R1BQKB1R b KQkq - 0 8. What is the best move?,bishop on f8 to g7
White to move. Position is r4qkr/p4pp1/np2pB2/1nppP1Qp/3P3P/P2P1R1N/5PP1/R3K3 w Q - 6 21. What is the best move?,rook on f3 to g3
Black to move. Position is r4k1r/1b1pbp2/p3pp2/1p2qP1p/4P2Q/3B4/PPP3PP/3NRR1K b - - 4 17. What is the best move?,bishop on e7 to d6
Black to move. Position is rn1qk2r/pb1pppbp/1p3np1/2p5/2P5/1P3NP1/PB1PPPBP/RN1Q1RK1 b kq - 2 7. What is the best move?,castling kingside
Black to move. Position is 1rb1r1k1/4bppp/ppq1pn2/4P3/P7/1NN1B3/1PPQ2PP/4RR1K b - - 0 18. What is the best move?,knight on f6 to d5
Black to move. Position is 2nq1k1r/r2pb3/2p2pQp/1p5P/1P6/P5P1/5P2/2BRR1K1 b - - 3 26. What is the best move?,queen on d8 to e8
Black to move. Position is 1r3rk1/2qbppbp/pn1p1np1/N1pP4/P3P3/2N5/1PQBBPPP/R4RK1 b - - 13 16. What is the best move?,pawn on e7 to e6
White to move. Position is rnbqkb1r/pppppppp/5n2/8/8/5N2/PPPPPPPP/RNBQKB1R w KQkq - 2 2. What is the best move?,pawn on c2 to c4
Black to move. Position is 8/8/7N/2k1p1pP/1p2P1r1/1P1K4/2P5/8 b - - 0 51. What is the best move?,rook on g4 to g3
White to move. Position is 8/5pk1/p4q2/2pB3p/P1Pb2p1/6P1/5r1P/3QR2K w - - 1 37. What is the best move?,rook on e1 to g1
White to move. Position is r3k2r/p2pp2p/q4np1/2p1b3/8/2N1B3/PPPQ2PP/R4RK1 w kq - 0 17. What is the best move?,bishop on e3 to f4
Black to move. Position is 8/R5k1/1p4r1/2pp4/7P/P2P4/5PP1/5K2 b - - 0 38. What is the best move?,king on g7 to f6
Black to move. Position is r1bqkbnr/1ppp1ppp/p1n5/4p3/B3P3/5N2/PPPP1PPP/RNBQK2R b KQkq - 1 4. What is the best move?,knight on g8 to f6
Black to move. Position is rn1qkbnr/pp1b1ppp/8/1B2P3/4p3/2N5/PP3PPP/R1BQK1NR b KQkq - 0 7. What is the best move?,bishop on f8 to b4
White to move. Position is 8/7R/2bk2p1/8/P3p3/3N1rP1/4K2P/8 w - - 0 51. What is the best move?,knight on d3 to f4
White to move. Position is rnbqkb1r/pppp1ppp/4pn2/8/2PP4/8/PP2PPPP/RNBQKBNR w KQkq - 0 3. What is the best move?,knight on b1 to c3
White to move. Position is 5R2/4r3/8/8/8/1K1Bp3/1P4k1/8 w - - 2 57. What is the best move?,king on b3 to c3
Black to move. Position is r2r2k1/p5b1/bp2qpp1/2p4p/5P2/2P1BQ2/PP3NPP/R3R1K1 b - - 1 22. What is the best move?,rook on d8 to e8
White to move. Position is 5bk1/3b2pp/p3p3/B4p2/8/8/q1P1Q1PP/5R1K w - - 2 30. What is the best move?,queen on e2 captures pawn on a6
White to move. Position is r3r1k1/1p2ppbp/1q3np1/1Np5/2P1PPb1/4B3/P1Q1B1PP/2RR2K1 w - - 3 26. What is the best move?,pawn on e4 to e5
Black to move. Position is 8/4r3/8/8/8/1P2pR2/4B1k1/1K6 b - - 0 61. What is the best move?,rook on e7 to e8
White to move. Position is 3r4/pr3ppp/4kb2/R7/5B2/1P1p1P2/P4P1P/2R2K2 w - - 0 28. What is the best move?,rook on c1 to e1
White to move. Position is rnbqkb1r/3ppp1p/p4np1/1PpP4/8/5N2/PP2PPPP/RNBQKB1R w KQkq - 0 6. What is the best move?,pawn on e2 to e3
Black to move. Position is 3r4/5pk1/6pp/1p2p3/4P3/1PN2P2/2P3PP/2K5 b - - 2 37. What is the best move?,rook on d8 to b8
White to move. Position is 8/5p1p/2k3p1/8/1b3P2/1P1p3P/PB3P2/3K4 w - - 3 44. What is the best move?,pawn on f4 to f5
White to move. Position is rnbqkbnr/pppp1ppp/8/4p3/4P3/8/PPPP1PPP/RNBQKBNR w KQkq - 0 2. What is the best move?,knight on g1 to f3
Black to move. Position is 4rrk1/p3b1p1/2p1q3/3pPp2/4bQ2/1P3PP1/PB2N3/2R1R1K1 b - - 0 26. What is the best move?,queen on e6 to g6
White to move. Position is 1qb3k1/4b1pp/p3p3/p2r1p1Q/3B4/8/1PP3PP/R4R1K w - - 0 24. What is the best move?,queen on h5 to e8
Black to move. Position is rnbqkb1r/ppp2ppp/4pn2/3p2B1/3PP3/2N5/PPP2PPP/R2QKBNR b KQkq - 3 4. What is the best move?,pawn on d5 captures pawn on e4
Black to move. Position is r5k1/pp3pp1/2np1q1p/5b2/2BP3P/P1P2Q1N/5PP1/4R1K1 b - - 5 23. What is the best move?,king on g8 to f8
White to move. Position is 8/pp2n1k1/3p3p/8/3Pb3/PBP1N1P1/5P2/6K1 w - - 5 37. What is the best move?,king on g1 to f1
Black to move. Position is 3R1bk1/5p1p/p1N1p3/4P3/P6P/8/1r6/7K b - - 0 34. What is the best move?,rook on b2 to c2
Black to move. Position is r1br2k1/3n1ppp/4p3/p1ppP3/Nq3P2/1PPB2P1/P3Q2P/4RR1K b - - 0 19. What is the best move?,queen on b4 to b7
White to move. Position is r2q3r/n2pbkpb/2p2p1p/1p1p3P/1P4Q1/P3P1P1/1B1N1PB1/R3R1K1 w - - 1 20. What is the best move?,pawn on e3 to e4
White to move. Position is 5R2/3r4/8/8/8/1K2p3/1P2B1k1/8 w - - 4 58. What is the best move?,king on b3 to c3
Black to move. Position is r2qr1k1/pp3pbp/3B2p1/2pn1b2/4N3/8/PP1NBPPP/RQ3RK1 b - - 0 15. What is the best move?,knight on d5 to f6
White to move. Position is 1r1r2k1/1bq2ppp/pp6/4PR2/P2b4/2P1Q3/1P2B1PP/R6K w - - 0 26. What is the best move?,pawn on c3 captures bishop on d4
Black to move. Position is 8/4k1p1/R3b2p/8/1P6/5P1P/2r3P1/6K1 b - - 2 37. What is the best move?,rook on c2 to b2
Black to move. Position is r5k1/1B2p1b1/5qp1/PNp2b2/2P2pp1/1Q6/6P1/3RB1K1 b - - 0 36. What is the best move?,rook on a8 to f8
Black to move. Position is rnbqkbnr/pp1ppppp/8/2p5/4P3/5N2/PPPP1PPP/RNBQKB1R b KQkq - 1 2. What is the best move?,knight on b8 to c6
White to move. Position is r1bqkb1r/1p3ppp/p1np1n2/1N2p1B1/4P3/2N5/PPP2PPP/R2QKB1R w KQkq - 0 8. What is the best move?,knight on b5 to a3
White to move. Position is 6k1/p4bb1/1p3p2/2p3pp/2P5/1P4Q1/q3rNPP/2B2RK1 w - - 0 34. What is the best move?,pawn on h2 to h4
Black to move. Position is r7/5pkp/3p2n1/3P1Q2/1p2Pp2/4qB1P/P1R3PK/8 b - - 9 34. What is the best move?,queen on e3 to e1
White to move. Position is r1bqk2r/pp1n1ppp/2p1p3/8/2PPpB2/P3P2P/1P1b1PP1/R2QKB1R w KQkq - 0 11. What is the best move?,queen on d1 captures bishop on d2
White to move. Position is rn1qkbnr/pp2ppp1/2p3bp/8/3P3P/6N1/PPP2PP1/R1BQKBNR w KQkq - 0 7. What is the best move?,knight on g1 to f3
White to move. Position is r1bqkbnr/p4p1p/2pp4/8/3pP1p1/8/PP1N1PPP/RNBQ1RK1 w kq - 0 10. What is the best move?,knight on d2 to c4
White to move. Position is rnbqkb1r/1p3ppp/p2ppn2/6B1/3NP3/2N5/PPP2PPP/R2QKB1R w KQkq - 0 7. What is the best move?,pawn on f2 to f4
Black to move. Position is rnbq1rk1/ppp2ppp/5n2/3p4/2PN4/3Q2P1/PP1NPPBP/R3K2R b KQ - 0 9. What is the best move?,pawn on c7 to c5
White to move. Position is r4rk1/pp1bppbp/nq1p1np1/3P4/3N4/1N4P1/PP2PPBP/R1BQ1RK1 w - - 6 12. What is the best move?,pawn on a2 to a4
White to move. Position is 2bqkb1r/2rn1ppp/p2ppn2/1p6/3NP3/2N2B2/PPP1QPPP/R1BR2K1 w k - 6 11. What is the best move?,pawn on a2 to a4
White to move. Position is 2k1r3/2p1r1pp/pp3p2/n1p2PP1/4PB2/2P1RK2/P1P4P/3R4 w - - 1 25. What is the best move?,pawn on h2 to h4
Black to move. Position is r3rnk1/1bq1bpp1/p3p2B/1p2P2Q/2p5/P1N1P2P/1P3PP1/1B1R1RK1 b - - 0 20. What is the best move?,pawn on g7 captures bishop on h6
Black to move. Position is r3r1k1/1p2ppbp/1q3np1/1Np1Pb2/2P2P2/1Q2B3/P3B1PP/2RR2K1 b - - 2 27. What is the best move?,knight on f6 to g4
Black to move. Position is R7/1Pb1rp2/6p1/4p3/4P1B1/1K3Pk1/1P6/8 b - - 6 50. What is the best move?,king on g3 to f4
White to move. Position is 8/p4k1p/1p3pnB/2p5/4bQPP/1P2N1K1/P4P2/7q w - - 15 45. What is the best move?,queen on f4 to c7
White to move. Position is 1r3rk1/1b3ppp/p3p3/2BqP3/P6b/1N6/1PP2QPP/4RR1K w - - 3 23. What is the best move?,queen on f2 to e2
White to move. Position is 5k2/5q1p/3p4/3P2Q1/1p2Pp2/7P/r5P1/7K w - - 10 46. What is the best move?,queen on g5 to d8
White to move. Position is r2qr1k1/1b1nbpp1/p3pn1p/1p2N3/2pP1B2/P1N1P2P/1P3PP1/1BRQ1RK1 w - - 2 16. What is the best move?,queen on d1 to c2
Black to move. Position is 1r1r2k1/1bq1bppp/pp2p3/4PP2/P1nN4/4B3/1PP1BQPP/R4R1K b - - 0 22. What is the best move?,knight on c4 captures bishop on e3
Black to move. Position is 1rb1r1k1/2q1bppp/ppB1pn2/4p3/P4P2/1NN1B3/1PPQ2PP/4RR1K b - - 0 17. What is the best move?,queen on c7 captures bishop on c6
White to move. Position is rnbqkbnr/pp1p1ppp/4p3/2p5/4P3/5N2/PPPP1PPP/RNBQKB1R w KQkq - 0 3. What is the best move?,pawn on d2 to d4
White to move. Position is r6r/k4pp1/pq2p2p/1p1n4/3N3P/1R6/PPP1QPP1/2KR4 w - - 6 23. What is the best move?,knight on d4 captures pawn on b5
Black to move. Position is 4r1nr/pp1k2bp/3q4/8/5p2/5QB1/PP3PPP/3R1K1R b - - 2 19. What is the best move?,bishop on g7 to d4
White to move. Position is 8/8/6R1/8/P1bkp3/5rP1/4KN1P/8 w - - 1 55. What is the best move?,king on e2 to e1
Black to move. Position is 3rrnk1/1bq3b1/p3p2Q/1p6/2p3R1/P3P2P/1P2NPP1/1B3RK1 b - - 2 25. What is the best move?,rook on e8 to e7
Black to move. Position is 8/3b2p1/5k2/6PP/1r6/5R2/8/5K2 b - - 0 57. What is the best move?,king on f6 captures pawn on g5
Black to move. Position is 5rk1/4qp1p/3p2n1/3P1Q2/1p2Pp2/7P/P5P1/3B1R1K b - - 1 30. What is the best move?,rook on f8 to a8
White to move. Position is 1r2k3/4npp1/4p3/1PqpP2p/r2N1PP1/P2RQ3/7P/1R5K w - - 0 31. What is the best move?,pawn on g4 captures pawn on h5
Black to move. Position is 3r1r1k/1p3ppp/p1p5/4pN2/2P1P1n1/8/PP3PPP/3RR1K1 b - - 5 19. What is the best move?,pawn on f7 to f6
White to move. Position is 2r3k1/pp1bQp1p/q2p2p1/3P4/8/2bN2PP/Pn2PPB1/R5K1 w - - 0 24. What is the best move?,queen on e7 captures bishop on d7
Black to move. Position is r3k3/1R3R2/p2r2p1/5p2/1nBp1P1p/8/P2K2PP/8 b - - 1 34. What is the best move?,rook on a8 to a7
White to move. Position is 8/2R5/1p1r3k/1Pp3pp/8/3K4/7P/8 w - - 0 65. What is the best move?,king on d3 to e4
White to move. Position is r4rk1/1ppq2p1/p2p2np/3Ppp2/4P3/1PPQ2P1/2PN1P1P/R3R1K1 w - - 1 22. What is the best move?,pawn on e4 captures pawn on f5
Black to move. Position is 8/8/8/4pk2/4N2p/4BP2/2n1K3/8 b - - 5 68. What is the best move?,knight on c2 to d4
Black to move. Position is rnbqkbnr/pppppppp/8/8/4P3/8/PPPP1PPP/RNBQKBNR b KQkq - 0 1. What is the best move?,pawn on c7 to c5
Black to move. Position is 2b3rk/5p1p/p7/3Bp3/RNK1Pp2/2P1bP2/1P5q/3Q4 b - - 1 28. What is the best move?,bishop on c8 to d7
White to move. Position is R7/p5k1/1p4r1/2pp4/7P/P2P4/5PP1/5K2 w - - 0 38. What is the best move?,rook on a8 captures pawn on a7
White to move. Position is 2k2bqN/pp4pp/1nn5/8/4pP2/N1P5/3P2PP/R1B2RK1 w - - 0 21. What is the best move?,king on g1 to h1
White to move. Position is 2r1r1k1/pp3pp1/2n3b1/2qNnpPp/5B1P/R7/PPP1Q1B1/2KR4 w - - 10 22. What is the best move?,rook on a3 to c3
Black to move. Position is 8/7k/4p3/4N1pp/p7/6P1/1Bn1KP2/8 b - - 5 49. What is the best move?,pawn on h5 to h4
White to move. Position is 3r2k1/2R3p1/5p1p/3Np3/1P2P3/1r4Pb/5R1P/5K2 w - - 14 40. What is the best move?,king on f1 to e1
Black to move. Position is r2r2k1/1p2ppb1/1q4p1/1Np1Pb1p/2P2Pn1/1Q3B2/P5PP/2RRB1K1 b - - 3 30. What is the best move?,pawn on g6 to g5
White to move. Position is 8/8/8/pk2B3/7P/3p4/P4bP1/3K4 w - - 2 50. What is the best move?,pawn on h4 to h5
White to move. Position is rn1qkb1r/pp2nppp/2p1p1b1/3pP3/3P2P1/2N5/PPP1NP1P/R1BQKB1R w KQkq - 3 7. What is the best move?,knight on e2 to f4
White to move. Position is 8/8/8/8/2kp3p/3N1P2/5K2/8 w - - 6 73. What is the best move?,knight on d3 to e5
White to move. Position is 2qr4/pb3k1p/1p1P1ppB/2p2n2/1n5P/1PN3PB/P2Q1P1K/3R4 w - - 1 29. What is the best move?,pawn on f2 to f3
White to move. Position is 8/p3k2P/1p2b3/2p1pp2/2P5/3B4/PP5r/1K4R1 w - - 0 42. What is the best move?,rook on g1 to g7
White to move. Position is r5k1/p1n1Bqpr/1pn1pPN1/2pp2Qp/7P/P2P2R1/5PP1/R4K2 w - - 5 27. What is the best move?,rook on a1 to e1
Black to move. Position is r1b1k2r/4bpp1/p2p1n1p/qp2p3/4P3/P1N2P2/1PPQ1BPP/1K1R1B1R b kq - 1 14. What is the best move?,bishop on c8 to e6
White to move. Position is r1bq1rk1/pppp1ppp/2n2n2/1Bb1p3/4P3/5N2/PPPPQPPP/RNB2RK1 w - - 8 6. What is the best move?,bishop on b5 captures knight on c6
Black to move. Position is r6r/2k2pp1/pq2p2p/1p1n4/3N3P/1R6/PPP2PP1/2KRQ3 b - - 3 21. What is the best move?,rook on h8 to d8
White to move. Position is 5rk1/pp1Q1p1p/q2p2p1/3Pn3/8/2R3PP/P3PPB1/6K1 w - - 1 27. What is the best move?,queen on d7 to e7
Black to move. Position is r2qkbnr/pppb1ppp/2np4/1B2p3/3PP3/2N2N2/PPP2PPP/R1BQK2R b KQkq - 2 5. What is the best move?,pawn on e5 captures pawn on d4
Black to move. Position is r2qr1k1/pp1b2pp/2p1pn2/4Bp2/2PP4/P3PP1P/1PQ5/2KR1B1R b - - 0 17. What is the best move?,rook on e8 to f8
Black to move. Position is r1bq1rk1/1ppn1pbp/3p1np1/p2Pp3/2P1P3/2N5/PP2BPPP/R1BQNRK1 b - - 1 9. What is the best move?,knight on d7 to c5
White to move. Position is r5k1/1N3pp1/4b3/8/6n1/5rP1/2R1R1BK/8 w - - 1 38. What is the best move?,king on h2 to h3
White to move. Position is 8/7n/4p3/2N2kpp/p7/6P1/4KP2/2B5 w - - 20 57. What is the best move?,king on e2 to f3
White to move. Position is 1nk1r3/2p1r1pp/pp3p2/2p2P2/4PBP1/2PR1K2/P1P4P/3R4 w - - 3 23. What is the best move?,rook on d3 to e3
White to move. Position is r1bqkb1r/pppp1ppp/2n2n2/1B2p3/4P3/5N2/PPPP1PPP/RNBQK2R w KQkq - 4 4. What is the best move?,pawn on d2 to d3
White to move. Position is 2k2r1r/bb1p2p1/p1q1p3/Bp3p1p/4PPn1/P1PB4/1P2Q1PP/3NRR1K w - - 1 19. What is the best move?,bishop on a5 to b4
Black to move. Position is r1bqk2r/pppp1ppp/2n2n2/1Bb1p3/4P3/5N2/PPPPQPPP/RNB2RK1 b kq - 7 5. What is the best move?,castling kingside
White to move. Position is rnbqkbnr/pp1ppppp/8/2p5/4P3/8/PPPP1PPP/RNBQKBNR w KQkq - 0 2. What is the best move?,knight on g1 to f3
White to move. Position is r1q1r1k1/pp3ppp/2p2n2/2Nn4/2QN4/6Pb/PP1RPPBP/R5K1 w - - 12 19. What is the best move?,bishop on g2 to h1
White to move. Position is r2qkb1r/2pp1ppp/p1n1p1b1/1p6/1PPP4/P3P1P1/3N1P1P/R1BQKB1R w KQkq - 0 11. What is the best move?,pawn on c4 captures pawn on b5
Black to move. Position is r1bqkb1r/pppnpppp/3p1n2/8/2PP4/2N2N2/PP2PPPP/R1BQKB1R b KQkq - 2 4. What is the best move?,pawn on e7 to e5
Black to move. Position is 4r1nr/pp1k3p/q7/8/3b1B2/5Q2/PP3PPP/3R2KR b - - 2 21. What is the best move?,king on d7 to e7
Black to move. Position is r2q3r/n2pbkpb/2p2p1p/1p5P/1P2B1Q1/P5P1/1B1N1P2/R3R1K1 b - - 0 21. What is the best move?,bishop on h7 captures bishop on e4
White to move. Position is 5rk1/1bqn2pp/pp2p3/2bp1p2/P2BnP2/2P1QBN1/2P3PP/R4RK1 w - - 2 18. What is the best move?,bishop on d4 captures bishop on c5
Black to move. Position is r5k1/pp2qpp1/2np2bp/8/2BP2QP/P1P4N/5PP1/R5K1 b - - 1 21. What is the best move?,queen on e7 to e4
White to move. Position is 8/p7/1b2k3/1P2B3/3p4/8/P5PP/6K1 w - - 2 44. What is the best move?,bishop on e5 to g3
Black to move. Position is r3k2r/p2pp2p/B4np1/q1p1b3/8/2N1B3/PPPQ2PP/R4RK1 b kq - 0 16. What is the best move?,queen on a5 captures bishop on a6
Black to move. Position is rnbqkb1r/pp2pppp/3p1n2/8/3NP3/2N5/PPP2PPP/R1BQKB1R b KQkq - 2 5. What is the best move?,pawn on a7 to a6
White to move. Position is 5rk1/1pp3p1/3p1r1p/3Pp3/1pP5/1P2RPP1/2P1R1KP/8 w - - 0 38. What is the best move?,pawn on c2 to c3
White to move. Position is 8/8/4p3/5k2/6np/2N2K2/5P2/2B5 w - - 2 61. What is the best move?,knight on c3 to e2
Black to move. Position is r7/2R2pkp/3p2n1/3P1Q2/1p2Pp2/5BqP/P5P1/7K b - - 13 36. What is the best move?,knight on g6 to e5
Black to move. Position is 1q2k2r/1r1n1ppp/2QBp3/2p5/8/8/1PP2PPP/R2R2K1 b k - 0 20. What is the best move?,rook on b7 to b6
White to move. Position is r1bqkbnr/pp1ppppp/2n5/2p5/4P3/5N2/PPPP1PPP/RNBQKB1R w KQkq - 2 3. What is the best move?,pawn on d2 to d4
Black to move. Position is r6r/k4pp1/pq2p2p/1N1n4/7P/1R6/PPP1QPP1/2KR4 b - - 0 23. What is the best move?,pawn on a6 captures knight on b5
White to move. Position is r1bq1rk1/pp1nbpp1/2p1pn1p/3p2B1/2PP4/P1N1PN2/1P3PPP/2RQKB1R w K - 0 9. What is the best move?,bishop on g5 to f4
White to move. Position is r2qkb1r/5p1p/p1npb3/1p1Npp2/4P3/N2B4/PPP2PPP/R2QK2R w KQkq - 2 12. What is the best move?,pawn on c2 to c3
Black to move. Position is 1rb1r1k1/2q1bppp/ppnppn2/4P3/P4P2/1NN1BB2/1PPQ2PP/4RR1K b - - 0 16. What is the best move?,pawn on d6 captures pawn on e5
Black to move. Position is r1r4k/pp1q3R/5pp1/3p2N1/6Q1/8/PP3PPP/2R3K1 b - - 0 25. What is the best move?,queen on d7 captures rook on h7
Black to move. Position is 2k2r1r/bb1p4/p1q1p3/Bp2Pppp/2P2Pn1/P2B4/1P2Q1PP/3NRR1K b - - 0 20. What is the best move?,pawn on b5 captures pawn on c4
