inputs,label
"It is Black's turn to move. The board position is:
. . . q . r . k
. p p . . . p .
p . . p . . . p
. . . P p r . .
. . P . . . Q .
. P . . R P P .
. . P . . . . P
. . . . . R K .
The best move is h6h5 and the evaluation is -35. Explain why h6h5 is the best move.",White tries to prevent ...Qg5. But 30. Ree1 Qb8 (30 ...Qg5!? intending Rf4-d4) 31. Qe3 holds the position.
"It is Black's turn to move. The board position is:
. . . . . . . .
. b . . . k . q
p . . . r . n .
. p . . p Q . .
. . . . . . R P
P . . p P . . .
. P . . . P P .
. . . . . R K .
The best move is e6f6 and the evaluation is 427. Explain why e6f6 is the best move.","Here Black resigned as Black's position is hopeless after 35... Ke7 36. h5 Nf8 37. Qxh7+ Nxh7 38. Rg7+ Or 35... Rf6 36. Qd7+ Kg8 37. Qe8+ Kg7 38. Qe7+ Rf7 39. Qxe5+ Kf8 40. Qd6+ Kg7 41. Qxd3 
Dr. Euwe justly received Brilliancy Prize for this game."
"It is White's turn to move. The board position is:
. . . . . . . .
p . . . . k . .
. b . . . . . .
. P . p . . . r
. . . . . . . .
. . . . . . B .
P . . . . . P P
. . . . R . . K
The best move is e1e5 and the evaluation is 300. Explain why e1e5 is the best move.","After all that it seems terribly unfair that her heroic efforts to get active pieces was all dissipated, only to produce a losing ending."
"It is White's turn to move. The board position is:
. . . . . . . .
. . . . . . . p
. . . . k . p .
P R . . . b . r
. . . B . R . .
. . . . P . . .
. . . n . . K .
. . . . . . . .
The best move is b5e5 and the evaluation is 503. Explain why b5e5 is the best move.",unpinning Bf5 and threatening ...Bh3+ or ...Be4+ to win Rb5
"It is Black's turn to move. The board position is:
r . . . . . k .
. . . . r p p p
p . . . b n . .
. . . p . . . .
N P . . . . . .
. . . B . . . .
P . . . . P P P
R . . . R . K .
The best move is f6d7 and the evaluation is 86. Explain why f6d7 is the best move.",Fixing the a-pawn and preparing Na4-c5.
"It is Black's turn to move. The board position is:
. k r . . . r .
p p . b . . . .
. . . . p . . .
. . . P P n n .
. . P . . N . .
q . . . . . . .
. B . . Q P P P
. . R R . . . K
The best move is a3b4 and the evaluation is -99. Explain why a3b4 is the best move.",Avoiding the trap 28.Ra1? Nxd4! 29.Rxa3 Nxe2 and Black wins.
"It is Black's turn to move. The board position is:
r . . q . r k .
p p . b p p b p
. . n p . n p .
. . . . . . . .
. . P . P . . .
. . N . B . . .
P P N . B P P P
R . . Q . R K .
The best move is a8c8 and the evaluation is 84. Explain why a8c8 is the best move.",Short prefers to avoid a knight trade (based on his earlier experience in this tournament) and to gradually build up pressure on Black's slightly cramped position.
"It is White's turn to move. The board position is:
r . . . . r k .
. . . b . p b p
q p . N . . p .
. . p P . . . .
. . . . . . . .
. . . . . . . P
P P . . . P P .
R . B Q R . K .
The best move is e1e7 and the evaluation is 182. Explain why e1e7 is the best move.",As Korchnoi has often stated about these kind of bishop moves - it's really only half a move as the poor bishop will have to move again later.
"It is White's turn to move. The board position is:
r . b q k b . r
p . . p . p p p
. p . . p n . .
. . . . . . . .
. . P Q . . . .
P . N . . . . .
. P . . P P P P
R . B . K B . R
The best move is d4f4 and the evaluation is 38. Explain why d4f4 is the best move.","Originally an idea of Hort's, found during preparations for my semi-final match against Speelman in 1989. Later, Sax played it a few times in his match against Kortchnoi, Wijk aan Zee 1991. Black prepares the development of his bishops to b7 and c5, hoping to prove that White's sixth move is a slight weakness."
"It is White's turn to move. The board position is:
r n . q . r k .
p b . . . p p p
. p . . p n . .
. . . p . . . .
. p P P . . . .
. P . Q . N P .
P . . . P P B P
R N . . . R K .
The best move is f3e5 and the evaluation is 19. Explain why f3e5 is the best move.",Black doesn't worry about Pd5 blocking Bb7 forever. Since there's a Pc4 Black will have ...dxc4 to reopen the diagonal.
"It is Black's turn to move. The board position is:
. . . r b . . .
p . q . k p . .
. p . . p n . p
. . p r . . p .
. . . B . P . .
Q . P . . . P .
P P B . . . . P
. K . R R . . .
The best move is e8b5 and the evaluation is -103. Explain why e8b5 is the best move.",Good for black is 24.Be5 Qc6! 25.c4 R5d7 26.Qc3 Ng4 27.fxg5 hxg5 28.Rf1 Rd4!
"It is Black's turn to move. The board position is:
. . . . . . k .
. . p . . . p .
. p . p . r . p
. . . P p . . .
. . P . . . K .
. P R . . P P .
. R . . . . . P
r . . . . . . .
The best move is a1f1 and the evaluation is -65. Explain why a1f1 is the best move.",(42. h4 Rh1 43. h5 Kh7 44. Ra2 g6 45. hxg6+ Rxg6+ 46. Kf5 Rh5+ 47. Ke4 Rxg3 winning )
"It is White's turn to move. The board position is:
. . . . . . . .
p b . . . k . p
. p q . . p . B
. . p . n . . .
. . . . . Q P P
. P . . N . . .
P . . . . P . K
. . . . . . . .
The best move is h2g3 and the evaluation is -15. Explain why h2g3 is the best move.","Both go directly for their opponent's king. White might be better in terms of Black's king being further away from the corner, but Qf4 and Bh6 are still terribly uncoordinated: making Bh6 almost useless for the time being. Black's pieces might now have a more unopposed path to the White king."
"It is White's turn to move. The board position is:
r . . q . r k .
. p p b . p p .
p b n p . n . p
. . . . . . . .
. . B p P . . B
. . P Q . N . .
P P . N . P P P
R . . . . R K .
The best move is c3d4 and the evaluation is 119. Explain why c3d4 is the best move.","Together with 12...g5, this is too loosening. Normal and best would be 11...Qe7. If 11...g5 instead then 12.Nxg5! hxg5 13.Bxg5 and thanks to White's 7th move the attack looks very dangerous."
"It is White's turn to move. The board position is:
. . . . . . . .
. . . . . . k p
p . . p . . p .
. p . N n . q .
. . . . P . . b
. . . . . . . B
P P P . . . . P
. K . . . Q . .
The best move is d5c7 and the evaluation is 10. Explain why d5c7 is the best move.",The idea of Qg5-d2xh2 can't be adequately repulsed as 29.Qe2 allows 29...Qg1+ and 29.Qd1 runs into 29...Nc4.
"It is White's turn to move. The board position is:
r . . . . r k .
. p p . . p p p
p . . . . . . .
. . . . p . . .
. . P . P . n .
. . N . . . . .
P P . . . P P P
R . . . R . K .
The best move is f2f3 and the evaluation is 37. Explain why f2f3 is the best move.",If 15... Nxe5 16 b3 and 17 f4.
"It is White's turn to move. The board position is:
r . . . k b n r
p p . b q p . p
. . n . . . . .
. B . Q P . p .
. . . . p B . .
. . N . . . . .
P P . . . P P P
R . . . K . N R
The best move is f4e3 and the evaluation is 148. Explain why f4e3 is the best move.","If 9...f5 10.0-0-0 0-0-0 11.Nge2?? Be6, therefore better is 11.Bc4 with an edge according to Tal."
"It is Black's turn to move. The board position is:
. . . . . . . .
. . . . k . p .
. R . . b . . p
. . . . . . . .
. P . . . r . .
. . . . . P . .
. . . . . . P P
. . . . . . K .
The best move is f4f5 and the evaluation is -170. Explain why f4f5 is the best move.","The sparks fly and then there is quiet. Black has the bishop for two pawns. This might be difficult to win. White's Pb4 is weak and must be defended, else White can begin to focus just on the king-side."
"It is White's turn to move. The board position is:
. r . r . . k .
. b . . . p p p
p p . . . . . .
. . . . P R . .
P . . P . . . .
. . . . Q . . .
. P q . B . P P
R . . . . . . K
The best move is a1f1 and the evaluation is 66. Explain why a1f1 is the best move.","Black's activation is to keep Be2 pinned (blocking the attack on Pg2) , attack Rf5 and to threaten both Pb2 & Pa4. So, White's advantage is fragile."
"It is Black's turn to move. The board position is:
. . r . r . k .
p p . . . p p .
. . n . . . b .
q . . N n p P p
. . . . . B . P
R . . . . . . .
P P P . Q . B .
. . K R . . . .
The best move is a5c5 and the evaluation is 83. Explain why a5c5 is the best move.","He could be chasing Black's queen, just to see the positions, making it easier to decide which he prefers. Black will just stay active with his queen and take what he can."
"It is White's turn to move. The board position is:
r . b . r b k .
. p q . . p p p
p . n p p n . .
. . . . . . . .
P . . N P P . .
. . N . B B . .
. P P . . . P P
R . . Q . R . K
The best move is d1d2 and the evaluation is 42. Explain why d1d2 is the best move.",Black doesn't fear White's plan and plans the counter strike ...e6-e5.
"It is White's turn to move. The board position is:
. . . r . . . .
. . . . . p k .
. . . . . . p p
. . . . p . . .
. p . . P . . .
. P N . . P . .
. . P . . . P P
. . K . . . . .
The best move is c3d5 and the evaluation is -106. Explain why c3d5 is the best move.",Stronger was 37...Rb8!
"It is Black's turn to move. The board position is:
r n . q k b n r
p p . . p p p p
. . p . . . b .
. . . . . . . .
. . . P . . . P
. . . . . . N .
P P P . . P P .
R . B Q K B N R
The best move is h7h6 and the evaluation is 19. Explain why h7h6 is the best move.","White immediately goes after the exposed Bg6. This has been a normal move for many years now. The main alternative is to first play 6. Nf3, threatening Nf3-e5xg6."
"It is White's turn to move. The board position is:
r n b q k b . r
p p . . . p p p
. . . p . n . .
. . p P . . . .
. . . . . . . .
. . N . . . . .
P P . . P P P P
R . B Q K B N R
The best move is e2e4 and the evaluation is 105. Explain why e2e4 is the best move.",This is the Modern Benoni Defence. Here Black develops his Bishop on g7 by playing... g6 and the move... c5 gives Black control of the dark squares in the centre.
"It is White's turn to move. The board position is:
r . . q k b . r
p p . . . p p p
. . n . p . . .
. . . n . . . .
. . . P . . . .
. Q N . . P . .
P P . . . P . P
R . B . K B . R
The best move is b3b7 and the evaluation is 24. Explain why b3b7 is the best move.","Here, black was at a crossroads. He prefers, in this game, the most popular continuation - a forced transition into the endgame. A sharp middlegame, but with a certain risk for black, awaits him after 9...Nb6 10.d5. It is easier for black to defend after 10.Be3 e6 11.0-0-0 Be7 12.d5 exd5 13.Bxb6 Qxb6 14.Qxb6 axb6 15.Nxd5 Rxa2 16.Kb1 Ra5! with an equal endgame. In Anand-Karolyi (Frunze 1987), white chose to keep the bishop: 13.Nxd5 Nxd5 14.Rxd5 Qc7 15.Kb1 0-0 16.f4 Nb4! 17.Rd4 Nc6 18.Rd1 Bf6 19.Bg2, but it seems that black's position is quite defensible.
After 10.d5 Nd4 11.Qd1 e5 12.dxe6 fxe6 13.Be3 Bc5, we arrive at the extremely sharp position shown in the analysis The practice of the last several years shows that black can maintain equality. Here are several examples: 1) 14.Bg2 Qh4 15.0-0 Bd6 16.h3 Nf5 17.Qb3 0-0 18.Qxe6+ Kh8 19.Qe4 Qf6 20.Qg4 Qf7 and black has sufficient compensation for the pawn (Malaniuk-Yudasin, USSR Championship, Moscow 1991), or 2) 14.b4 0-0 15.bxc5 Nxf3+ 16.Ke2 Qf6 17.cxb6 (17.Bg2?! Nc4! is in black's favor) 17...Rad8 18.Qc2 Nd4+ 19.Bxd4 Qxd4 20.Ne4 Qxa1 21.Bg2 Qe5 with mutual chances (Hansen,L-Kuijf, Graested 1990)."
"It is Black's turn to move. The board position is:
r . b q k b . r
p p p p . p p p
. . n . . n . .
. B . . p . . .
. . . . P . . .
. . . . . N . .
P P P P Q P P P
R N B . K . . R
The best move is f8c5 and the evaluation is -6. Explain why f8c5 is the best move.","Milos avoid s the usual 4. O-O to avoid whatever opening preparations Kasparov has made. Was this a prepared idea or a ""spur of the moment"" choice? Qe2 aligns with Ke8 and defends Pe4, so it should be alright."
"It is White's turn to move. The board position is:
r . . . . r k .
p . . . . . . p
q . . p . n p .
. . . . p . . .
. . . Q . . . .
. . N . . . . .
P P P . . . P P
. . . . R R K .
The best move is d4d3 and the evaluation is -5. Explain why d4d3 is the best move.","Pd6 and Nf6 will be slightly less safe after this move, but it classically chases the opponent's pieces from the center (at least for the moment) . Which is more important, the activity or the weaknesses left in it's wake?"
"It is White's turn to move. The board position is:
. . . k . . . .
B . . . . p p p
. . . . . . . .
. . . . . . . .
R r . . . P . .
. P b p . . . .
P . . . . P . P
. . . K . . . .
The best move is a4b4 and the evaluation is 239. Explain why a4b4 is the best move.","The bishop ending is easily winning. Black should have kept his rook alive with 39...Rb5, aiming at the white kingside pawns."
"It is White's turn to move. The board position is:
. . . . . . . r
. b . . k p . .
p . . . p p . .
. p b . . P . .
. . . . . . . .
. . P . p . q .
P P B . R . P Q
. . . . R . . K
The best move is h2h8 and the evaluation is -197. Explain why h2h8 is the best move.",Wow that's an amazing move! It deflects Qh2 and leaves Pg2 a sitting duck.
"It is White's turn to move. The board position is:
r . . q . k n .
p . . . b p . .
. . . N b . . .
. N . p P . . r
. P p Q . B p p
. . . . . . . .
P . . . . P P P
R . . . R . K .
The best move is d4d2 and the evaluation is 210. Explain why d4d2 is the best move.","White takes over the center while Black squirms out of the corner. Is this sufficient to prevent White from crashing through the center? Well, first of all Pa7 is en prise, so White has to decide whether there is time to capture it and then return to the main theme."
"It is Black's turn to move. The board position is:
r n . q . r k .
p b . . b p p p
. p p . p n . .
. . . P N . . .
. . . P . . . .
. . N . . . P .
P P . . P P B P
R . B Q . R K .
The best move is c6d5 and the evaluation is 0. Explain why c6d5 is the best move.",Much more vigorous is 9.e4.
"It is White's turn to move. The board position is:
r . . . k . . r
p p . q n . p p
. . . . . p . .
. . . p . . . .
. . . . . . . .
. . . . . N . .
P P . . Q P P P
. . R . R . K .
The best move is f3d4 and the evaluation is 203. Explain why f3d4 is the best move.","Black cannot save time, for example: 17...Kf7 18.dxc6 bxc6 19.Qc4+ Qd5 20.Qxd5+ cxd5 21.Rc7, with a decisive advantage for White."
